RZERO,PPM,DATE
1975.07,739.90,2019-03-31 02:55:42
1975.07,739.90,2019-03-31 02:55:43
1975.07,739.90,2019-03-31 02:55:44
1975.07,739.90,2019-03-31 02:55:45
1975.07,739.90,2019-03-31 02:55:46
1975.07,739.90,2019-03-31 02:55:47
1975.07,739.90,2019-03-31 02:55:48
1975.07,739.90,2019-03-31 02:55:49
1975.07,739.90,2019-03-31 02:55:50
1975.07,739.90,2019-03-31 02:55:51
1975.07,739.90,2019-03-31 02:55:52
1975.07,739.90,2019-03-31 02:55:53
1975.07,739.90,2019-03-31 02:55:54
1975.07,739.90,2019-03-31 02:55:55
1975.07,739.90,2019-03-31 02:55:56
1975.07,739.90,2019-03-31 02:55:57
1975.07,792.69,2019-03-31 02:55:58
1975.07,739.90,2019-03-31 02:55:59
1975.07,739.90,2019-03-31 02:56:00
1975.07,739.90,2019-03-31 02:56:01
1975.07,739.90,2019-03-31 02:56:02
1975.07,739.90,2019-03-31 02:56:03
1975.07,792.69,2019-03-31 02:56:04
1975.07,739.90,2019-03-31 02:56:05
1975.07,739.90,2019-03-31 02:56:06
1975.07,739.90,2019-03-31 02:56:07
1975.07,739.90,2019-03-31 02:56:08
1975.07,739.90,2019-03-31 02:56:09
1975.07,739.90,2019-03-31 02:56:10
1975.07,739.90,2019-03-31 02:56:11
1975.07,739.90,2019-03-31 02:56:12
1975.07,739.90,2019-03-31 02:56:13
1975.07,739.90,2019-03-31 02:56:14
1975.07,739.90,2019-03-31 02:56:15
1975.07,739.90,2019-03-31 02:56:16
1975.07,739.90,2019-03-31 02:56:17
1975.07,739.90,2019-03-31 02:56:18
1975.07,739.90,2019-03-31 02:56:19
1975.07,739.90,2019-03-31 02:56:20
1975.07,739.90,2019-03-31 02:56:21
1975.07,739.90,2019-03-31 02:56:22
1975.07,739.90,2019-03-31 02:56:23
1975.07,739.90,2019-03-31 02:56:24
1975.07,739.90,2019-03-31 02:56:25
1975.07,792.69,2019-03-31 02:56:26
1975.07,739.90,2019-03-31 02:56:27
1975.07,739.90,2019-03-31 02:56:28
1975.07,739.90,2019-03-31 02:56:29
1975.07,739.90,2019-03-31 02:56:30
1975.07,739.90,2019-03-31 02:56:31
1975.07,739.90,2019-03-31 02:56:32
1975.07,792.69,2019-03-31 02:56:33
1975.07,739.90,2019-03-31 02:56:34
1975.07,739.90,2019-03-31 02:56:35
1975.07,792.69,2019-03-31 02:56:36
1975.07,739.90,2019-03-31 02:56:37
1975.07,739.90,2019-03-31 02:56:38
1975.07,739.90,2019-03-31 02:56:39
1975.07,739.90,2019-03-31 02:56:40
1975.07,739.90,2019-03-31 02:56:41
1975.07,739.90,2019-03-31 02:56:42
1975.07,739.90,2019-03-31 02:56:43
1975.07,739.90,2019-03-31 02:56:44
1975.07,739.90,2019-03-31 02:56:45
1975.07,739.90,2019-03-31 02:56:46
1975.07,739.90,2019-03-31 02:56:47
1975.07,739.90,2019-03-31 02:56:48
1975.07,739.90,2019-03-31 02:56:49
1975.07,739.90,2019-03-31 02:56:50
1975.07,739.90,2019-03-31 02:56:51
1975.07,739.90,2019-03-31 02:56:52
1975.07,792.69,2019-03-31 02:56:53
1975.07,739.90,2019-03-31 02:56:54
1975.07,739.90,2019-03-31 02:56:55
1975.07,739.90,2019-03-31 02:56:56
1975.07,739.90,2019-03-31 02:56:57
1975.07,792.69,2019-03-31 02:56:58
1975.07,739.90,2019-03-31 02:56:59
1975.07,739.90,2019-03-31 02:57:00
1975.07,739.90,2019-03-31 02:57:01
1975.07,739.90,2019-03-31 02:57:02
1975.07,739.90,2019-03-31 02:57:03
1975.07,739.90,2019-03-31 02:57:04
1975.07,739.90,2019-03-31 02:57:05
1975.07,739.90,2019-03-31 02:57:06
1975.07,739.90,2019-03-31 02:57:07
1975.07,792.69,2019-03-31 02:57:08
1975.07,739.90,2019-03-31 02:57:09
1975.07,739.90,2019-03-31 02:57:10
1975.07,739.90,2019-03-31 02:57:11
1975.07,739.90,2019-03-31 02:57:12
1975.07,739.90,2019-03-31 02:57:13
1975.07,739.90,2019-03-31 02:57:14
1975.07,739.90,2019-03-31 02:57:15
1975.07,739.90,2019-03-31 02:57:16
1975.07,739.90,2019-03-31 02:57:17
1975.07,739.90,2019-03-31 02:57:18
1975.07,739.90,2019-03-31 02:57:19
1975.07,739.90,2019-03-31 02:57:20
1975.07,739.90,2019-03-31 02:57:21
1975.07,739.90,2019-03-31 02:57:22
1975.07,739.90,2019-03-31 02:57:23
1975.07,739.90,2019-03-31 02:57:24
1975.07,739.90,2019-03-31 02:57:25
1975.07,739.90,2019-03-31 02:57:26
1975.07,739.90,2019-03-31 02:57:27
1975.07,739.90,2019-03-31 02:57:28
1975.07,792.69,2019-03-31 02:57:29
1975.07,739.90,2019-03-31 02:57:30
1975.07,739.90,2019-03-31 02:57:31
1975.07,739.90,2019-03-31 02:57:32
1975.07,739.90,2019-03-31 02:57:33
1975.07,739.90,2019-03-31 02:57:34
1975.07,739.90,2019-03-31 02:57:35
1975.07,739.90,2019-03-31 02:57:36
1975.07,739.90,2019-03-31 02:57:37
1975.07,739.90,2019-03-31 02:57:38
1975.07,739.90,2019-03-31 02:57:39
1975.07,739.90,2019-03-31 02:57:40
1975.07,739.90,2019-03-31 02:57:41
1975.07,739.90,2019-03-31 02:57:42
1975.07,739.90,2019-03-31 02:57:43
1975.07,739.90,2019-03-31 02:57:44
1975.07,739.90,2019-03-31 02:57:45
1975.07,739.90,2019-03-31 02:57:46
1975.07,739.90,2019-03-31 02:57:47
1975.07,739.90,2019-03-31 02:57:48
1975.07,739.90,2019-03-31 02:57:49
1975.07,792.69,2019-03-31 02:57:50
1975.07,739.90,2019-03-31 02:57:51
1975.07,739.90,2019-03-31 02:57:52
1975.07,739.90,2019-03-31 02:57:53
1975.07,739.90,2019-03-31 02:57:54
1975.07,739.90,2019-03-31 02:57:55
1975.07,739.90,2019-03-31 02:57:56
1975.07,739.90,2019-03-31 02:57:57
1975.07,792.69,2019-03-31 02:57:58
1975.07,739.90,2019-03-31 02:57:59
1975.07,739.90,2019-03-31 02:58:00
1975.07,739.90,2019-03-31 02:58:01
1975.07,739.90,2019-03-31 02:58:02
1975.07,739.90,2019-03-31 02:58:03
1975.07,739.90,2019-03-31 02:58:04
1975.07,739.90,2019-03-31 02:58:05
1975.07,739.90,2019-03-31 02:58:06
1975.07,739.90,2019-03-31 02:58:07
1975.07,739.90,2019-03-31 02:58:08
1975.07,792.69,2019-03-31 02:58:09
1975.07,739.90,2019-03-31 02:58:10
1975.07,739.90,2019-03-31 02:58:11
1975.07,739.90,2019-03-31 02:58:12
1975.07,739.90,2019-03-31 02:58:13
1975.07,739.90,2019-03-31 02:58:14
1975.07,739.90,2019-03-31 02:58:15
1975.07,739.90,2019-03-31 02:58:16
1975.07,739.90,2019-03-31 02:58:17
1975.07,792.69,2019-03-31 02:58:18
1975.07,739.90,2019-03-31 02:58:19
1975.07,739.90,2019-03-31 02:58:20
1975.07,739.90,2019-03-31 02:58:21
1975.07,792.69,2019-03-31 02:58:22
1975.07,739.90,2019-03-31 02:58:23
1975.07,792.69,2019-03-31 02:58:24
1975.07,739.90,2019-03-31 02:58:25
1975.07,739.90,2019-03-31 02:58:26
1975.07,792.69,2019-03-31 02:58:27
1975.07,739.90,2019-03-31 02:58:28
1975.07,739.90,2019-03-31 02:58:29
1975.07,739.90,2019-03-31 02:58:30
1975.07,739.90,2019-03-31 02:58:31
1975.07,739.90,2019-03-31 02:58:32
1975.07,739.90,2019-03-31 02:58:33
1975.07,739.90,2019-03-31 02:58:34
1975.07,739.90,2019-03-31 02:58:35
1975.07,739.90,2019-03-31 02:58:36
1975.07,739.90,2019-03-31 02:58:37
1975.07,739.90,2019-03-31 02:58:38
1975.07,739.90,2019-03-31 02:58:39
1975.07,739.90,2019-03-31 02:58:40
1975.07,739.90,2019-03-31 02:58:41
1975.07,739.90,2019-03-31 02:58:42
1975.07,739.90,2019-03-31 02:58:43
1975.07,739.90,2019-03-31 02:58:44
1975.07,739.90,2019-03-31 02:58:45
1975.07,739.90,2019-03-31 02:58:46
1975.07,739.90,2019-03-31 02:58:47
1975.07,739.90,2019-03-31 02:58:48
1975.07,739.90,2019-03-31 02:58:49
1975.07,739.90,2019-03-31 02:58:50
1975.07,739.90,2019-03-31 02:58:51
1975.07,792.69,2019-03-31 02:58:52
1975.07,739.90,2019-03-31 02:58:53
1975.07,739.90,2019-03-31 02:58:54
1975.07,739.90,2019-03-31 02:58:55
1975.07,739.90,2019-03-31 02:58:56
1975.07,739.90,2019-03-31 02:58:57
1975.07,739.90,2019-03-31 02:58:58
1975.07,739.90,2019-03-31 02:58:59
1975.07,739.90,2019-03-31 02:59:00
1975.07,739.90,2019-03-31 02:59:01
1975.07,739.90,2019-03-31 02:59:02
1975.07,739.90,2019-03-31 02:59:03
1975.07,739.90,2019-03-31 02:59:04
1975.07,739.90,2019-03-31 02:59:05
1975.07,739.90,2019-03-31 02:59:06
1975.07,739.90,2019-03-31 02:59:07
1975.07,792.69,2019-03-31 02:59:08
1975.07,739.90,2019-03-31 02:59:09
1975.07,739.90,2019-03-31 02:59:10
1975.07,739.90,2019-03-31 02:59:11
1975.07,739.90,2019-03-31 02:59:12
1975.07,739.90,2019-03-31 02:59:13
1975.07,739.90,2019-03-31 02:59:14
1975.07,739.90,2019-03-31 02:59:15
1975.07,739.90,2019-03-31 02:59:16
1975.07,739.90,2019-03-31 02:59:17
1975.07,739.90,2019-03-31 02:59:18
1975.07,739.90,2019-03-31 02:59:19
1975.07,739.90,2019-03-31 02:59:20
1975.07,739.90,2019-03-31 02:59:21
1975.07,739.90,2019-03-31 02:59:22
1975.07,739.90,2019-03-31 02:59:23
1975.07,739.90,2019-03-31 02:59:24
1975.07,739.90,2019-03-31 02:59:25
1975.07,739.90,2019-03-31 02:59:26
1975.07,739.90,2019-03-31 02:59:27
1975.07,739.90,2019-03-31 02:59:28
1975.07,739.90,2019-03-31 02:59:29
1975.07,739.90,2019-03-31 02:59:30
1975.07,739.90,2019-03-31 02:59:31
1975.07,739.90,2019-03-31 02:59:32
1975.07,739.90,2019-03-31 02:59:33
1975.07,739.90,2019-03-31 02:59:34
1975.07,739.90,2019-03-31 02:59:35
1975.07,739.90,2019-03-31 02:59:36
1975.07,739.90,2019-03-31 02:59:37
1975.07,739.90,2019-03-31 02:59:38
1975.07,739.90,2019-03-31 02:59:39
1975.07,739.90,2019-03-31 02:59:40
1975.07,739.90,2019-03-31 02:59:41
1975.07,739.90,2019-03-31 02:59:42
1975.07,739.90,2019-03-31 02:59:43
1975.07,739.90,2019-03-31 02:59:44
1975.07,739.90,2019-03-31 02:59:45
1975.07,739.90,2019-03-31 02:59:46
1975.07,739.90,2019-03-31 02:59:47
1975.07,739.90,2019-03-31 02:59:48
1975.07,739.90,2019-03-31 02:59:49
1975.07,739.90,2019-03-31 02:59:50
1975.07,739.90,2019-03-31 02:59:51
1975.07,739.90,2019-03-31 02:59:52
1975.07,739.90,2019-03-31 02:59:53
1975.07,739.90,2019-03-31 02:59:54
1975.07,739.90,2019-03-31 02:59:55
1975.07,739.90,2019-03-31 02:59:56
1975.07,739.90,2019-03-31 02:59:57
1975.07,739.90,2019-03-31 02:59:58
1975.07,739.90,2019-03-31 02:59:59
1975.07,739.90,2019-03-31 03:00:00
1975.07,739.90,2019-03-31 03:00:01
1975.07,739.90,2019-03-31 03:00:03
1975.07,739.90,2019-03-31 03:00:04
1975.07,739.90,2019-03-31 03:00:05
1975.07,739.90,2019-03-31 03:00:06
1975.07,739.90,2019-03-31 03:00:07
1975.07,739.90,2019-03-31 03:00:08
1975.07,739.90,2019-03-31 03:00:09
1975.07,739.90,2019-03-31 03:00:10
1975.07,739.90,2019-03-31 03:00:11
1975.07,739.90,2019-03-31 03:00:12
1975.07,739.90,2019-03-31 03:00:13
1975.07,739.90,2019-03-31 03:00:14
1975.07,792.69,2019-03-31 03:00:15
1975.07,739.90,2019-03-31 03:00:16
1975.07,739.90,2019-03-31 03:00:17
1975.07,739.90,2019-03-31 03:00:18
1975.07,739.90,2019-03-31 03:00:19
1975.07,739.90,2019-03-31 03:00:20
1975.07,739.90,2019-03-31 03:00:21
1975.07,739.90,2019-03-31 03:00:22
1975.07,739.90,2019-03-31 03:00:23
1975.07,739.90,2019-03-31 03:00:24
1975.07,739.90,2019-03-31 03:00:25
1975.07,739.90,2019-03-31 03:00:26
1975.07,739.90,2019-03-31 03:00:27
1975.07,739.90,2019-03-31 03:00:28
1975.07,739.90,2019-03-31 03:00:29
1975.07,739.90,2019-03-31 03:00:30
1975.07,739.90,2019-03-31 03:00:31
1975.07,739.90,2019-03-31 03:00:32
1975.07,739.90,2019-03-31 03:00:33
1975.07,739.90,2019-03-31 03:00:34
1975.07,739.90,2019-03-31 03:00:35
1975.07,739.90,2019-03-31 03:00:36
1975.07,739.90,2019-03-31 03:00:37
1975.07,739.90,2019-03-31 03:00:38
1975.07,739.90,2019-03-31 03:00:39
1975.07,739.90,2019-03-31 03:00:40
1975.07,739.90,2019-03-31 03:00:41
1975.07,739.90,2019-03-31 03:00:42
1975.07,739.90,2019-03-31 03:00:43
1975.07,739.90,2019-03-31 03:00:44
1975.07,739.90,2019-03-31 03:00:45
1975.07,739.90,2019-03-31 03:00:46
1975.07,792.69,2019-03-31 03:00:47
1975.07,739.90,2019-03-31 03:00:48
1975.07,739.90,2019-03-31 03:00:49
1975.07,739.90,2019-03-31 03:00:50
1975.07,739.90,2019-03-31 03:00:51
1975.07,739.90,2019-03-31 03:00:52
1975.07,739.90,2019-03-31 03:00:53
1975.07,739.90,2019-03-31 03:00:54
1975.07,739.90,2019-03-31 03:00:55
1975.07,739.90,2019-03-31 03:00:56
1975.07,739.90,2019-03-31 03:00:57
1975.07,739.90,2019-03-31 03:00:58
1975.07,739.90,2019-03-31 03:00:59
1975.07,739.90,2019-03-31 03:01:00
1975.07,739.90,2019-03-31 03:01:01
1975.07,739.90,2019-03-31 03:01:02
1975.07,739.90,2019-03-31 03:01:03
1975.07,739.90,2019-03-31 03:01:04
1975.07,739.90,2019-03-31 03:01:05
1975.07,739.90,2019-03-31 03:01:06
1975.07,739.90,2019-03-31 03:01:07
1975.07,739.90,2019-03-31 03:01:08
1975.07,739.90,2019-03-31 03:01:09
1975.07,739.90,2019-03-31 03:01:10
1975.07,739.90,2019-03-31 03:01:11
1975.07,739.90,2019-03-31 03:01:12
1975.07,739.90,2019-03-31 03:01:13
1975.07,739.90,2019-03-31 03:01:14
1975.07,739.90,2019-03-31 03:01:15
1975.07,792.69,2019-03-31 03:01:16
1975.07,739.90,2019-03-31 03:01:17
1975.07,739.90,2019-03-31 03:01:18
1975.07,739.90,2019-03-31 03:01:19
1975.07,739.90,2019-03-31 03:01:20
1975.07,739.90,2019-03-31 03:01:21
1975.07,739.90,2019-03-31 03:01:22
1975.07,739.90,2019-03-31 03:01:23
1975.07,739.90,2019-03-31 03:01:24
1975.07,739.90,2019-03-31 03:01:25
1975.07,739.90,2019-03-31 03:01:26
1975.07,739.90,2019-03-31 03:01:27
1975.07,739.90,2019-03-31 03:01:28
1975.07,739.90,2019-03-31 03:01:29
1975.07,739.90,2019-03-31 03:01:30
1975.07,739.90,2019-03-31 03:01:31
1975.07,739.90,2019-03-31 03:01:32
1975.07,739.90,2019-03-31 03:01:33
1975.07,739.90,2019-03-31 03:01:34
1975.07,739.90,2019-03-31 03:01:35
1975.07,739.90,2019-03-31 03:01:36
1975.07,792.69,2019-03-31 03:01:37
1975.07,739.90,2019-03-31 03:01:38
1975.07,739.90,2019-03-31 03:01:39
1975.07,739.90,2019-03-31 03:01:40
1975.07,739.90,2019-03-31 03:01:41
1975.07,739.90,2019-03-31 03:01:42
1975.07,739.90,2019-03-31 03:01:43
1975.07,739.90,2019-03-31 03:01:44
1975.07,739.90,2019-03-31 03:01:45
1975.07,739.90,2019-03-31 03:01:46
1975.07,739.90,2019-03-31 03:01:47
1975.07,739.90,2019-03-31 03:01:48
1975.07,739.90,2019-03-31 03:01:49
1975.07,739.90,2019-03-31 03:01:50
1975.07,739.90,2019-03-31 03:01:51
1975.07,739.90,2019-03-31 03:01:52
1975.07,739.90,2019-03-31 03:01:53
1975.07,739.90,2019-03-31 03:01:54
1975.07,739.90,2019-03-31 03:01:55
1975.07,739.90,2019-03-31 03:01:56
1975.07,739.90,2019-03-31 03:01:57
1975.07,739.90,2019-03-31 03:01:58
1975.07,739.90,2019-03-31 03:01:59
1975.07,739.90,2019-03-31 03:02:00
1975.07,739.90,2019-03-31 03:02:01
1975.07,739.90,2019-03-31 03:02:02
1975.07,739.90,2019-03-31 03:02:03
1975.07,739.90,2019-03-31 03:02:04
1975.07,739.90,2019-03-31 03:02:05
1975.07,739.90,2019-03-31 03:02:06
1975.07,739.90,2019-03-31 03:02:07
1975.07,739.90,2019-03-31 03:02:08
1975.07,739.90,2019-03-31 03:02:09
1975.07,739.90,2019-03-31 03:02:10
1975.07,739.90,2019-03-31 03:02:11
1975.07,739.90,2019-03-31 03:02:12
1975.07,739.90,2019-03-31 03:02:13
1975.07,739.90,2019-03-31 03:02:14
1975.07,739.90,2019-03-31 03:02:15
1975.07,739.90,2019-03-31 03:02:16
1975.07,739.90,2019-03-31 03:02:17
1975.07,739.90,2019-03-31 03:02:18
1975.07,739.90,2019-03-31 03:02:19
1975.07,739.90,2019-03-31 03:02:20
1975.07,739.90,2019-03-31 03:02:21
1975.07,739.90,2019-03-31 03:02:22
1975.07,739.90,2019-03-31 03:02:23
1975.07,739.90,2019-03-31 03:02:24
1975.07,739.90,2019-03-31 03:02:25
1975.07,739.90,2019-03-31 03:02:26
1975.07,792.69,2019-03-31 03:02:27
1975.07,739.90,2019-03-31 03:02:28
1975.07,739.90,2019-03-31 03:02:29
1975.07,739.90,2019-03-31 03:02:30
1975.07,739.90,2019-03-31 03:02:31
1975.07,739.90,2019-03-31 03:02:32
1975.07,739.90,2019-03-31 03:02:33
1975.07,739.90,2019-03-31 03:02:34
1975.07,739.90,2019-03-31 03:02:35
1975.07,739.90,2019-03-31 03:02:36
1975.07,739.90,2019-03-31 03:02:37
1975.07,739.90,2019-03-31 03:02:38
1975.07,739.90,2019-03-31 03:02:39
1975.07,739.90,2019-03-31 03:02:40
1975.07,739.90,2019-03-31 03:02:41
1975.07,739.90,2019-03-31 03:02:42
1975.07,739.90,2019-03-31 03:02:43
1975.07,739.90,2019-03-31 03:02:44
1975.07,739.90,2019-03-31 03:02:45
1975.07,739.90,2019-03-31 03:02:46
1975.07,739.90,2019-03-31 03:02:47
1975.07,739.90,2019-03-31 03:02:48
1975.07,739.90,2019-03-31 03:02:49
1975.07,739.90,2019-03-31 03:02:50
1975.07,739.90,2019-03-31 03:02:51
1975.07,739.90,2019-03-31 03:02:52
1975.07,739.90,2019-03-31 03:02:53
1975.07,739.90,2019-03-31 03:02:54
1975.07,739.90,2019-03-31 03:02:55
1975.07,739.90,2019-03-31 03:02:56
1975.07,739.90,2019-03-31 03:02:57
1975.07,739.90,2019-03-31 03:02:58
1975.07,739.90,2019-03-31 03:02:59
1975.07,739.90,2019-03-31 03:03:00
1975.07,739.90,2019-03-31 03:03:01
1975.07,739.90,2019-03-31 03:03:02
1975.07,739.90,2019-03-31 03:03:03
1975.07,739.90,2019-03-31 03:03:04
1975.07,739.90,2019-03-31 03:03:05
1975.07,739.90,2019-03-31 03:03:06
1975.07,739.90,2019-03-31 03:03:07
1975.07,739.90,2019-03-31 03:03:08
1975.07,739.90,2019-03-31 03:03:09
1975.07,739.90,2019-03-31 03:03:10
1975.07,739.90,2019-03-31 03:03:11
1975.07,792.69,2019-03-31 03:03:12
1975.07,739.90,2019-03-31 03:03:13
1975.07,739.90,2019-03-31 03:03:14
1975.07,739.90,2019-03-31 03:03:15
1975.07,739.90,2019-03-31 03:03:16
1975.07,739.90,2019-03-31 03:03:17
1975.07,739.90,2019-03-31 03:03:18
1975.07,739.90,2019-03-31 03:03:19
1975.07,739.90,2019-03-31 03:03:20
1975.07,739.90,2019-03-31 03:03:21
1975.07,739.90,2019-03-31 03:03:22
1975.07,739.90,2019-03-31 03:03:23
1975.07,739.90,2019-03-31 03:03:24
1975.07,739.90,2019-03-31 03:03:25
1975.07,739.90,2019-03-31 03:03:26
1975.07,739.90,2019-03-31 03:03:27
1975.07,792.69,2019-03-31 03:03:28
1975.07,739.90,2019-03-31 03:03:29
1975.07,739.90,2019-03-31 03:03:30
1975.07,739.90,2019-03-31 03:03:31
1975.07,739.90,2019-03-31 03:03:32
1975.07,739.90,2019-03-31 03:03:33
1975.07,739.90,2019-03-31 03:03:34
1975.07,739.90,2019-03-31 03:03:35
1975.07,739.90,2019-03-31 03:03:36
1975.07,739.90,2019-03-31 03:03:37
1975.07,739.90,2019-03-31 03:03:38
1975.07,739.90,2019-03-31 03:03:39
1975.07,739.90,2019-03-31 03:03:40
1975.07,739.90,2019-03-31 03:03:41
1975.07,739.90,2019-03-31 03:03:42
1975.07,739.90,2019-03-31 03:03:43
1975.07,739.90,2019-03-31 03:03:44
1975.07,739.90,2019-03-31 03:03:45
1975.07,739.90,2019-03-31 03:03:46
1975.07,739.90,2019-03-31 03:03:47
1975.07,739.90,2019-03-31 03:03:48
1975.07,739.90,2019-03-31 03:03:49
1975.07,739.90,2019-03-31 03:03:50
1975.07,739.90,2019-03-31 03:03:51
1975.07,739.90,2019-03-31 03:03:52
1975.07,739.90,2019-03-31 03:03:53
1975.07,739.90,2019-03-31 03:03:54
1975.07,739.90,2019-03-31 03:03:55
1975.07,739.90,2019-03-31 03:03:56
1975.07,739.90,2019-03-31 03:03:57
1975.07,792.69,2019-03-31 03:03:58
1975.07,739.90,2019-03-31 03:03:59
1975.07,739.90,2019-03-31 03:04:00
1975.07,739.90,2019-03-31 03:04:01
1975.07,739.90,2019-03-31 03:04:02
1975.07,739.90,2019-03-31 03:04:03
1975.07,739.90,2019-03-31 03:04:04
1975.07,739.90,2019-03-31 03:04:05
1975.07,739.90,2019-03-31 03:04:06
1975.07,739.90,2019-03-31 03:04:07
1975.07,739.90,2019-03-31 03:04:08
1975.07,739.90,2019-03-31 03:04:09
1975.07,739.90,2019-03-31 03:04:10
1975.07,739.90,2019-03-31 03:04:11
1975.07,739.90,2019-03-31 03:04:12
1975.07,739.90,2019-03-31 03:04:13
1975.07,739.90,2019-03-31 03:04:14
1975.07,739.90,2019-03-31 03:04:15
1975.07,739.90,2019-03-31 03:04:16
1975.07,739.90,2019-03-31 03:04:17
1975.07,739.90,2019-03-31 03:04:18
1975.07,739.90,2019-03-31 03:04:19
1975.07,739.90,2019-03-31 03:04:20
1975.07,739.90,2019-03-31 03:04:21
1975.07,739.90,2019-03-31 03:04:22
1975.07,739.90,2019-03-31 03:04:23
1975.07,739.90,2019-03-31 03:04:24
1975.07,739.90,2019-03-31 03:04:25
1975.07,739.90,2019-03-31 03:04:26
1975.07,739.90,2019-03-31 03:04:27
1975.07,739.90,2019-03-31 03:04:28
1975.07,739.90,2019-03-31 03:04:29
1975.07,739.90,2019-03-31 03:04:30
1975.07,739.90,2019-03-31 03:04:31
1975.07,739.90,2019-03-31 03:04:32
1975.07,739.90,2019-03-31 03:04:33
1975.07,739.90,2019-03-31 03:04:34
1975.07,739.90,2019-03-31 03:04:35
1975.07,739.90,2019-03-31 03:04:36
1975.07,739.90,2019-03-31 03:04:37
1975.07,739.90,2019-03-31 03:04:38
1975.07,739.90,2019-03-31 03:04:39
1975.07,739.90,2019-03-31 03:04:40
1975.07,739.90,2019-03-31 03:04:41
1975.07,739.90,2019-03-31 03:04:42
1975.07,739.90,2019-03-31 03:04:43
1975.07,739.90,2019-03-31 03:04:44
1975.07,739.90,2019-03-31 03:04:45
1975.07,739.90,2019-03-31 03:04:46
1975.07,739.90,2019-03-31 03:04:47
1975.07,739.90,2019-03-31 03:04:48
1975.07,739.90,2019-03-31 03:04:49
1975.07,739.90,2019-03-31 03:04:50
1975.07,739.90,2019-03-31 03:04:51
1975.07,739.90,2019-03-31 03:04:52
1975.07,739.90,2019-03-31 03:04:53
1975.07,739.90,2019-03-31 03:04:54
1975.07,739.90,2019-03-31 03:04:55
1975.07,739.90,2019-03-31 03:04:56
1975.07,739.90,2019-03-31 03:04:57
1975.07,739.90,2019-03-31 03:04:58
1975.07,739.90,2019-03-31 03:04:59
1975.07,739.90,2019-03-31 03:05:00
1975.07,739.90,2019-03-31 03:05:01
1975.07,792.69,2019-03-31 03:05:02
1975.07,739.90,2019-03-31 03:05:03
1975.07,739.90,2019-03-31 03:05:04
1975.07,739.90,2019-03-31 03:05:05
1975.07,739.90,2019-03-31 03:05:06
1975.07,739.90,2019-03-31 03:05:07
1975.07,739.90,2019-03-31 03:05:08
1975.07,739.90,2019-03-31 03:05:09
1975.07,739.90,2019-03-31 03:05:10
1975.07,739.90,2019-03-31 03:05:11
1975.07,739.90,2019-03-31 03:05:12
1975.07,739.90,2019-03-31 03:05:13
1975.07,739.90,2019-03-31 03:05:14
1975.07,739.90,2019-03-31 03:05:15
1975.07,739.90,2019-03-31 03:05:16
1975.07,739.90,2019-03-31 03:05:17
1975.07,739.90,2019-03-31 03:05:18
1975.07,739.90,2019-03-31 03:05:19
1975.07,739.90,2019-03-31 03:05:20
1975.07,739.90,2019-03-31 03:05:21
1975.07,739.90,2019-03-31 03:05:22
1975.07,739.90,2019-03-31 03:05:23
1975.07,739.90,2019-03-31 03:05:24
1975.07,739.90,2019-03-31 03:05:25
1975.07,739.90,2019-03-31 03:05:26
1975.07,739.90,2019-03-31 03:05:27
1975.07,739.90,2019-03-31 03:05:28
1975.07,739.90,2019-03-31 03:05:29
1975.07,739.90,2019-03-31 03:05:30
1975.07,739.90,2019-03-31 03:05:31
1975.07,739.90,2019-03-31 03:05:32
1975.07,739.90,2019-03-31 03:05:33
1975.07,739.90,2019-03-31 03:05:34
1975.07,739.90,2019-03-31 03:05:35
1975.07,739.90,2019-03-31 03:05:36
1975.07,739.90,2019-03-31 03:05:37
1975.07,739.90,2019-03-31 03:05:38
1975.07,739.90,2019-03-31 03:05:39
1975.07,739.90,2019-03-31 03:05:40
1975.07,739.90,2019-03-31 03:05:41
1975.07,739.90,2019-03-31 03:05:42
1975.07,739.90,2019-03-31 03:05:43
1975.07,739.90,2019-03-31 03:05:44
1975.07,739.90,2019-03-31 03:05:45
1975.07,739.90,2019-03-31 03:05:46
1975.07,739.90,2019-03-31 03:05:47
1975.07,739.90,2019-03-31 03:05:49
1975.07,739.90,2019-03-31 03:05:50
1975.07,739.90,2019-03-31 03:05:51
1975.07,739.90,2019-03-31 03:05:52
1975.07,739.90,2019-03-31 03:05:53
1975.07,739.90,2019-03-31 03:05:54
1975.07,739.90,2019-03-31 03:05:55
1975.07,739.90,2019-03-31 03:05:56
1975.07,739.90,2019-03-31 03:05:57
1975.07,739.90,2019-03-31 03:05:58
1975.07,739.90,2019-03-31 03:05:59
1975.07,739.90,2019-03-31 03:06:00
1975.07,739.90,2019-03-31 03:06:01
1975.07,739.90,2019-03-31 03:06:02
1975.07,739.90,2019-03-31 03:06:03
1975.07,739.90,2019-03-31 03:06:04
1975.07,792.69,2019-03-31 03:06:05
1975.07,792.69,2019-03-31 03:06:06
1975.07,739.90,2019-03-31 03:06:07
1975.07,739.90,2019-03-31 03:06:08
1975.07,739.90,2019-03-31 03:06:09
1975.07,739.90,2019-03-31 03:06:10
1975.07,739.90,2019-03-31 03:06:11
1975.07,739.90,2019-03-31 03:06:12
1975.07,739.90,2019-03-31 03:06:13
1975.07,739.90,2019-03-31 03:06:14
1975.07,739.90,2019-03-31 03:06:15
1975.07,739.90,2019-03-31 03:06:16
1975.07,739.90,2019-03-31 03:06:17
1975.07,739.90,2019-03-31 03:06:18
